customer_id,sign_up_date,last_seen_at,sessions_30d,pages_viewed_30d,time_on_site_sec_30d,device_type,region,channel,age_band,is_churn
2266,2024-02-17,2024-07-17,0,43,96,tablet,South,app,45-54,1
2267,2022-12-09,2022-12-26,16,23,76,desktop,South,partner,18-24,1
2268,2023-11-13,2025-02-10,2,38,187,tablet,North,app,55+,0
2269,2023-10-14,2024-03-28,3,21,401,desktop,North,web,25-34,0
2270,2022-08-30,2022-11-19,4,28,224,tablet,East,web,18-24,1
2271,2022-01-13,2025-02-10,2,20,43,tablet,West,app,45-54,0
2272,2023-07-16,2025-01-17,1,107,268,desktop,South,partner,45-54,0
2273,2025-01-22,2025-03-05,4,24,90,desktop,South,app,35-44,0
2274,2022-05-17,2024-02-10,8,5,115,tablet,North,partner,55+,0
2275,2023-03-29,2023-12-17,9,42,353,mobile,East,app,25-34,1
2276,2025-03-01,2025-08-10,6,7,99,tablet,South,web,45-54,0
2277,2024-09-01,2024-12-28,17,111,514,tablet,West,partner,45-54,0
2278,2024-07-11,2025-03-25,1,52,459,desktop,South,web,25-34,1
2279,2022-10-25,2025-04-12,1,30,399,desktop,East,web,18-24,1
2280,2024-02-16,2025-01-16,2,0,108,desktop,North,app,25-34,1
2281,2022-10-01,2024-03-30,6,1,191,tablet,West,partner,45-54,0
2282,2024-02-03,2025-05-26,15,29,119,mobile,West,web,55+,1
2283,2023-07-11,2024-12-21,0,6,140,mobile,West,web,18-24,0
2284,2024-01-31,2024-10-12,30,43,192,tablet,South,web,35-44,0
2285,2024-01-10,2024-01-20,11,65,227,desktop,East,web,35-44,0
2286,2023-11-08,2024-06-15,20,37,175,tablet,South,partner,35-44,0
2287,2023-01-22,2023-04-06,27,117,121,mobile,North,web,35-44,0
2288,2023-05-04,2024-08-02,5,14,502,tablet,North,web,35-44,0
2289,2022-11-08,2023-05-01,11,17,867,mobile,North,web,45-54,0
2290,2024-09-18,2025-07-04,10,18,44,tablet,West,partner,45-54,0
2291,2022-11-07,2023-03-30,6,10,160,desktop,North,partner,55+,1
2292,2023-12-17,2024-01-15,3,8,234,tablet,West,web,55+,1
2293,2022-12-08,2024-01-31,9,37,273,mobile,South,partner,45-54,1
2294,2023-03-19,2023-09-29,6,13,386,desktop,East,partner,45-54,1
2295,2025-01-29,2025-05-31,16,6,12,mobile,East,app,35-44,1
2296,2024-09-17,2025-07-07,0,9,44,mobile,North,web,45-54,0
2297,2022-06-27,2023-06-22,20,52,41,mobile,West,web,45-54,0
2298,2024-09-19,2024-12-17,6,10,73,mobile,North,app,18-24,0
2299,2022-04-14,2022-10-05,4,14,369,desktop,North,partner,55+,1
2300,2024-09-07,2024-09-22,0,105,167,mobile,West,web,18-24,0
2301,2023-10-24,2024-09-20,1,4,213,tablet,East,partner,18-24,1
2302,2023-10-27,2025-01-21,11,12,196,tablet,West,partner,55+,1
2303,2022-04-15,2024-04-06,2,57,801,tablet,South,partner,18-24,1
2304,2024-07-25,2024-12-11,3,55,297,mobile,South,web,25-34,0
2305,2022-04-18,2023-08-30,1,9,227,mobile,East,app,45-54,0
2306,2022-07-12,2024-06-19,16,3,367,mobile,East,app,25-34,0
2307,2023-02-24,2024-10-18,22,73,302,tablet,West,web,35-44,1
2308,2022-06-21,2023-04-28,6,147,378,tablet,North,web,35-44,0
2309,2022-02-25,2024-06-20,3,38,510,desktop,South,partner,45-54,1
2310,2022-05-25,2022-06-03,7,11,125,tablet,South,app,18-24,0
2311,2023-12-04,2025-01-26,13,9,222,desktop,West,partner,25-34,0
2312,2024-01-22,2024-05-07,24,23,79,desktop,West,web,18-24,0
2313,2022-08-31,2025-06-20,3,182,213,mobile,North,app,55+,0
2314,2024-01-28,2024-12-18,1,11,121,mobile,West,web,18-24,1
2315,2023-02-06,2023-10-10,8,18,161,tablet,North,web,18-24,0
2316,2024-06-03,2024-09-07,11,7,66,tablet,South,partner,55+,0
2317,2023-05-08,2024-08-08,11,0,541,mobile,West,app,25-34,0
2318,2023-12-13,2024-04-04,3,0,29,desktop,East,web,35-44,1
2319,2022-09-26,2025-01-01,3,31,77,tablet,West,web,45-54,1
2320,2023-09-17,2024-04-21,0,25,337,desktop,West,web,35-44,1
2321,2022-01-22,2024-06-21,3,5,151,mobile,South,app,35-44,1
2322,2024-12-17,2025-01-22,23,3,322,tablet,East,partner,18-24,0
2323,2024-04-13,2024-10-07,0,110,114,tablet,South,web,18-24,1
2324,2024-12-14,2025-05-04,11,19,315,mobile,South,web,25-34,0
2325,2022-02-17,2022-11-05,2,0,372,desktop,South,web,55+,0
2326,2024-06-26,2025-04-19,3,12,272,desktop,East,app,25-34,1
2327,2022-09-02,2023-11-17,6,12,145,desktop,North,app,25-34,1
2328,2024-12-09,2025-05-08,0,17,316,desktop,South,app,35-44,1
2329,2024-02-21,2024-04-01,25,16,67,desktop,East,app,25-34,0
2330,2022-01-07,2025-06-28,5,17,98,mobile,East,partner,55+,0
2331,2023-05-12,2024-06-03,5,11,124,desktop,North,partner,25-34,0
2332,2023-05-24,2025-02-19,9,39,117,mobile,West,app,25-34,1
2333,2024-01-16,2025-06-12,13,27,147,desktop,South,web,55+,0
2334,2022-02-12,2022-04-13,6,10,211,desktop,North,web,35-44,1
2335,2023-04-22,2023-10-25,10,186,225,mobile,South,partner,55+,1
2336,2023-01-05,2025-05-24,3,48,107,tablet,West,partner,18-24,0
2337,2023-10-17,2025-04-03,3,12,125,tablet,North,web,55+,1
2338,2022-04-20,2025-02-02,29,5,133,desktop,North,web,25-34,0
2339,2023-09-14,2024-08-19,0,8,547,desktop,East,web,25-34,1
2340,2022-07-13,2024-03-07,6,19,175,tablet,West,app,25-34,0
2341,2024-02-16,2024-12-29,20,30,294,desktop,West,partner,18-24,0
2342,2022-02-18,2023-04-16,9,20,106,tablet,West,web,35-44,0
2343,2025-03-20,2025-06-06,6,46,185,desktop,West,web,45-54,0
2344,2025-03-26,2025-05-20,11,48,345,tablet,South,web,25-34,1
2345,2024-04-20,2024-11-25,1,37,9,desktop,South,partner,25-34,1
2346,2022-07-26,2024-04-27,6,102,87,tablet,South,app,55+,0
2347,2024-08-31,2025-02-26,10,27,263,mobile,South,web,25-34,0
2348,2023-02-17,2024-09-19,0,4,96,mobile,West,web,45-54,0
2349,2023-05-29,2023-12-19,5,24,614,desktop,East,partner,18-24,1
2350,2023-02-26,2024-10-06,33,44,304,mobile,North,partner,55+,0
2351,2023-10-26,2024-01-16,15,17,340,mobile,North,partner,18-24,0
2352,2022-12-12,2025-05-29,19,1,131,tablet,North,web,35-44,1
2353,2024-06-06,2024-07-16,7,42,109,mobile,West,partner,35-44,0
2354,2025-04-14,2025-07-12,12,24,59,desktop,West,partner,45-54,0
2355,2024-10-14,2024-12-10,2,8,207,tablet,South,partner,55+,0
2356,2024-10-25,2025-01-17,10,10,353,tablet,North,app,25-34,1
2357,2022-12-14,2023-02-04,16,3,139,mobile,South,partner,45-54,0
2358,2023-02-02,2023-08-10,2,0,182,desktop,South,app,45-54,0
2359,2024-11-30,2025-03-24,2,62,115,mobile,North,app,45-54,1
2360,2023-06-28,2023-09-29,8,1,196,desktop,East,partner,35-44,0
2361,2023-02-27,2023-09-21,32,38,354,desktop,East,partner,45-54,0
2362,2025-01-06,2025-01-17,0,36,95,tablet,North,app,45-54,0
2363,2024-01-30,2025-01-10,8,143,234,desktop,North,partner,45-54,0
2364,2023-08-20,2025-06-19,21,47,86,mobile,East,app,18-24,0
2365,2024-05-27,2025-05-07,16,1,21,desktop,West,web,18-24,0
2366,2023-07-02,2025-07-23,13,2,128,mobile,West,app,35-44,0
2367,2024-01-09,2024-03-11,1,13,128,desktop,East,partner,35-44,0
2368,2022-11-07,2023-10-04,2,0,202,desktop,South,app,18-24,0
2369,2023-10-06,2024-09-20,0,20,119,tablet,North,app,35-44,1
2370,2023-04-10,2024-06-15,14,96,217,mobile,East,app,35-44,1
2371,2022-11-28,2024-10-03,9,31,222,tablet,West,app,55+,1
2372,2022-04-13,2023-01-14,60,32,184,mobile,South,web,25-34,1
2373,2023-10-12,2024-03-27,21,6,240,desktop,South,app,35-44,0
2374,2024-08-02,2025-07-12,5,27,324,desktop,South,partner,45-54,1
2375,2022-12-27,2024-06-17,12,2,489,tablet,North,partner,55+,1
2376,2022-08-21,2025-01-05,16,21,531,tablet,South,app,18-24,0
2377,2023-05-07,2024-04-18,10,100,418,tablet,South,partner,55+,1
2378,2024-11-09,2025-05-13,12,28,186,tablet,North,partner,35-44,1
2379,2022-03-10,2023-12-15,13,7,481,desktop,West,partner,45-54,1
2380,2024-03-14,2024-06-25,14,8,77,desktop,West,partner,35-44,1
2381,2023-12-11,2024-03-07,24,13,136,mobile,East,partner,25-34,0
2382,2022-07-07,2022-07-15,7,128,175,mobile,West,app,25-34,0
2383,2024-12-24,2025-06-16,22,17,305,desktop,North,web,45-54,0
2384,2023-07-03,2024-03-02,8,68,58,mobile,West,partner,35-44,1
2385,2023-07-30,2023-10-22,4,32,300,mobile,North,web,35-44,0
2386,2023-05-28,2025-01-22,0,2,303,desktop,South,app,18-24,0
2387,2025-01-22,2025-03-26,12,29,239,desktop,East,app,25-34,0
2388,2024-08-08,2024-11-25,1,22,50,desktop,South,web,25-34,1
2389,2023-02-17,2024-04-13,24,201,227,tablet,South,partner,45-54,1
2390,2023-02-19,2023-04-18,9,65,40,tablet,South,web,45-54,0
2391,2024-05-10,2024-08-30,1,43,30,desktop,West,web,18-24,1
2392,2023-08-14,2023-09-01,39,37,289,desktop,East,partner,25-34,1
2393,2024-01-20,2025-06-15,10,43,156,tablet,East,web,35-44,1
2394,2022-02-22,2022-06-10,26,51,176,tablet,North,app,25-34,1
2395,2023-01-27,2024-07-16,19,29,273,mobile,South,partner,55+,1
2396,2023-08-28,2024-03-11,15,13,474,tablet,West,web,45-54,1
2397,2022-04-19,2025-06-09,2,24,198,mobile,South,web,55+,0
2398,2023-07-15,2024-06-18,3,98,404,desktop,East,app,18-24,1
2399,2024-04-04,2024-08-16,1,8,267,desktop,West,web,25-34,1
2400,2023-02-26,2024-10-27,0,4,160,desktop,East,app,25-34,1
2401,2023-05-08,2023-05-20,26,130,5,desktop,North,web,25-34,0
2402,2022-03-17,2023-06-16,6,36,40,tablet,South,app,25-34,1
2403,2023-01-10,2025-05-16,16,51,470,mobile,East,app,35-44,0
2404,2023-11-27,2024-06-24,17,2,386,tablet,West,web,25-34,1
2405,2022-07-01,2024-10-03,2,10,499,mobile,East,app,18-24,1
2406,2024-10-18,2025-02-10,10,95,99,tablet,West,web,18-24,0
2407,2022-03-05,2023-03-31,12,11,201,mobile,West,web,25-34,0
2408,2022-10-22,2023-06-16,8,18,327,tablet,North,web,25-34,1
2409,2023-10-31,2024-07-21,0,15,37,mobile,East,web,18-24,1
2410,2024-04-07,2025-06-21,2,1,413,desktop,East,web,18-24,0
2411,2022-02-16,2024-06-19,0,5,180,tablet,South,partner,55+,0
2412,2022-09-03,2025-01-01,10,20,347,mobile,West,partner,45-54,1
2413,2025-01-23,2025-06-01,16,16,240,desktop,North,app,18-24,0
2414,2023-11-09,2024-06-05,4,86,109,mobile,West,web,35-44,0
2415,2022-06-28,2024-01-25,5,10,1068,mobile,South,app,55+,0
2416,2024-06-07,2024-12-21,25,58,289,tablet,North,app,35-44,1
2417,2024-07-09,2025-03-25,4,11,188,mobile,West,web,55+,1
2418,2025-01-14,2025-03-28,3,39,136,desktop,North,web,25-34,0
2419,2025-02-24,2025-06-27,6,9,609,tablet,South,web,55+,0
2420,2022-12-14,2023-01-11,2,28,424,mobile,North,web,18-24,0
2421,2022-04-04,2024-11-07,1,3,504,mobile,East,partner,35-44,1
2422,2023-08-26,2024-11-05,2,12,105,mobile,North,web,35-44,1
2423,2023-07-04,2025-05-06,4,123,124,mobile,North,web,55+,0
2424,2022-04-04,2023-05-08,2,21,108,mobile,West,partner,55+,0
2425,2024-12-05,2025-06-24,17,34,273,mobile,North,web,25-34,1
2426,2024-12-25,2025-05-02,1,22,176,mobile,North,web,18-24,0
2427,2023-04-13,2024-09-06,0,137,205,desktop,East,partner,45-54,1
2428,2023-12-14,2024-06-20,18,8,266,tablet,West,app,45-54,0
2429,2022-09-01,2024-01-05,4,1,57,mobile,South,web,55+,1
2430,2023-01-02,2023-04-17,8,28,83,desktop,North,app,45-54,1
2431,2023-02-01,2024-09-11,13,81,82,desktop,West,partner,45-54,1
2432,2022-07-31,2023-05-01,14,6,24,mobile,North,partner,35-44,1
2433,2022-07-29,2023-06-09,11,26,68,tablet,West,web,25-34,0
2434,2022-08-30,2025-07-01,6,3,274,mobile,East,app,55+,0
2435,2024-01-17,2024-12-24,5,4,276,tablet,West,app,18-24,1
2436,2023-05-26,2023-12-13,4,5,211,desktop,North,app,25-34,0
2437,2023-07-27,2025-06-21,4,77,434,tablet,North,partner,25-34,1
2438,2025-04-03,2025-04-08,7,11,292,desktop,West,web,35-44,0
2439,2022-01-05,2022-05-14,1,6,333,desktop,East,web,35-44,0
2440,2022-04-07,2023-11-27,4,15,64,tablet,East,web,35-44,0
2441,2024-07-13,2025-01-20,0,14,159,mobile,North,web,35-44,1
2442,2022-11-10,2024-08-09,27,31,75,desktop,West,app,35-44,1
2443,2022-12-25,2025-07-04,7,56,136,mobile,West,app,25-34,0
2444,2025-03-18,2025-07-24,0,32,458,mobile,West,partner,18-24,0
2445,2023-01-24,2023-12-11,1,0,218,mobile,South,partner,35-44,0
2446,2025-01-16,2025-06-23,0,26,141,mobile,East,partner,55+,0
2447,2023-03-25,2024-03-20,9,1,331,desktop,West,partner,45-54,1
2448,2024-07-03,2024-10-30,9,31,221,desktop,North,partner,35-44,1
2449,2024-06-02,2025-04-10,4,13,557,desktop,North,app,18-24,0
2450,2024-10-28,2025-03-19,3,21,132,desktop,West,web,35-44,0
2451,2022-08-12,2023-11-03,5,19,268,desktop,South,web,55+,0
2452,2022-04-02,2024-06-14,3,18,223,mobile,West,app,25-34,1
2453,2024-02-04,2024-08-31,5,54,45,mobile,North,app,18-24,0
2454,2022-05-02,2024-09-26,21,55,339,desktop,West,partner,18-24,1
2455,2023-07-08,2025-04-21,0,11,271,tablet,North,web,45-54,0
2456,2023-05-24,2025-07-29,2,15,422,desktop,North,partner,25-34,0
2457,2024-10-01,2025-02-21,7,18,223,mobile,East,web,18-24,0
2458,2022-12-15,2025-02-14,8,37,157,tablet,South,web,18-24,0
2459,2025-04-08,2025-07-05,19,12,109,desktop,West,app,35-44,0
2460,2024-01-02,2024-11-16,35,72,324,tablet,South,web,55+,0
2461,2022-04-09,2022-11-08,7,8,375,tablet,East,web,18-24,0
2462,2024-09-04,2024-10-13,5,22,37,mobile,West,web,55+,1
2463,2022-08-15,2025-03-09,0,14,223,tablet,East,web,35-44,0
2464,2025-02-16,2025-08-11,2,2,168,mobile,West,partner,18-24,0
2465,2022-09-15,2023-07-12,9,89,178,tablet,South,web,18-24,1
2466,2023-06-28,2024-06-28,2,10,518,mobile,West,app,45-54,0
2467,2023-06-25,2023-11-13,20,72,130,mobile,East,partner,25-34,1
2468,2022-06-03,2022-10-21,3,6,33,tablet,South,app,55+,1
2469,2023-08-20,2024-05-10,17,81,73,desktop,East,partner,35-44,0
2470,2022-06-14,2024-09-25,2,3,304,tablet,South,app,55+,1
2471,2022-05-04,2023-04-28,1,36,84,desktop,West,app,55+,1
2472,2023-03-18,2024-12-17,7,53,193,mobile,South,web,35-44,0
2473,2022-09-11,2024-05-01,8,15,146,desktop,East,partner,45-54,0
2474,2025-02-03,2025-07-11,60,24,353,mobile,East,app,18-24,0
2475,2024-08-23,2025-02-16,14,15,311,desktop,East,web,18-24,0
2476,2024-09-05,2025-07-03,15,43,144,mobile,West,web,35-44,1
2477,2023-01-18,2023-11-08,1,80,546,mobile,West,app,25-34,0
2478,2024-05-27,2025-07-06,9,8,503,tablet,South,web,45-54,0
2479,2022-10-18,2023-06-21,4,15,265,mobile,East,app,18-24,0
2480,2024-05-02,2024-05-09,9,8,208,tablet,West,app,25-34,0
2481,2024-02-24,2025-06-13,9,2,414,desktop,North,partner,35-44,0
2482,2023-02-17,2023-10-24,1,21,258,desktop,North,app,55+,1
2483,2022-11-29,2025-02-26,7,44,267,mobile,East,web,45-54,0
2484,2023-09-15,2025-08-09,4,34,421,mobile,East,app,18-24,1
2485,2022-03-11,2022-08-07,7,80,396,tablet,South,partner,35-44,1
2486,2022-11-11,2023-01-21,8,16,76,desktop,South,app,18-24,1
2487,2024-03-20,2025-03-03,25,5,64,desktop,East,app,55+,1
2488,2023-02-09,2025-05-13,22,4,107,mobile,East,app,45-54,1
2489,2024-01-13,2024-08-27,0,6,615,tablet,West,web,18-24,0
2490,2022-01-23,2025-03-31,0,1,171,desktop,North,partner,25-34,1
2491,2022-10-30,2023-02-02,7,0,271,tablet,North,app,35-44,1
2492,2022-11-03,2023-12-02,1,9,26,mobile,North,app,18-24,0
2493,2023-07-03,2025-08-13,11,13,283,tablet,East,app,55+,0
2494,2022-08-01,2024-05-18,9,66,170,tablet,South,web,18-24,0
2495,2025-02-11,2025-08-10,0,68,89,desktop,East,web,55+,1
2496,2024-10-05,2024-11-20,3,43,145,tablet,North,app,25-34,1
2497,2022-10-10,2024-01-22,3,15,226,desktop,East,web,55+,0
2498,2024-04-30,2025-08-08,13,26,236,mobile,North,partner,25-34,1
2499,2025-02-06,2025-02-06,17,40,70,desktop,West,app,55+,1
2500,2024-04-22,2025-07-31,11,0,89,desktop,East,partner,35-44,0
2501,2023-09-28,2024-01-12,6,92,241,mobile,North,partner,55+,1
2502,2024-12-13,2025-03-16,11,2,439,mobile,West,web,25-34,0
2503,2022-03-03,2022-12-15,14,49,492,tablet,East,partner,45-54,0
2504,2023-01-27,2024-04-14,14,37,227,mobile,South,partner,25-34,0
2505,2024-09-03,2025-06-03,13,6,42,mobile,East,partner,55+,0
2506,2023-12-23,2024-09-14,3,45,126,tablet,South,web,35-44,1
2507,2024-12-02,2025-01-14,3,11,74,mobile,East,partner,25-34,0
2508,2023-10-18,2025-01-29,13,21,347,tablet,West,partner,55+,0
2509,2024-09-19,2025-03-05,4,28,260,mobile,East,web,35-44,1
2510,2022-12-30,2023-12-11,23,16,602,desktop,South,app,45-54,0
2511,2023-08-23,2024-11-07,5,8,494,tablet,North,web,18-24,0
2512,2023-02-15,2023-09-29,5,38,181,desktop,East,partner,18-24,1
2513,2024-09-29,2024-10-19,23,12,21,tablet,South,app,45-54,0
2514,2022-08-05,2024-08-22,7,120,554,desktop,North,partner,25-34,1
2515,2022-01-18,2023-07-22,36,19,291,tablet,West,partner,45-54,1
2516,2023-08-04,2025-02-08,54,7,181,tablet,East,partner,55+,1
2517,2022-04-13,2023-09-13,14,7,49,tablet,West,web,25-34,1
2518,2022-03-01,2022-06-09,41,66,69,mobile,North,app,45-54,1
2519,2024-07-03,2025-03-20,7,9,233,mobile,North,app,25-34,1
2520,2025-02-19,2025-08-02,1,23,222,tablet,North,partner,55+,0
2521,2024-04-21,2024-05-06,4,22,213,mobile,East,partner,45-54,1
2522,2024-09-13,2024-12-10,18,9,698,mobile,West,app,45-54,1
2523,2023-06-09,2024-05-09,0,3,269,desktop,West,partner,35-44,1
2524,2022-08-09,2023-03-23,0,61,42,mobile,South,partner,25-34,1
2525,2023-01-20,2025-06-05,12,115,119,tablet,East,web,35-44,1
2526,2023-01-22,2024-02-21,0,22,301,mobile,East,partner,35-44,1
2527,2022-07-02,2023-01-07,3,9,144,mobile,East,app,25-34,1
2528,2025-04-12,2025-04-29,6,6,238,desktop,North,app,45-54,0
2529,2023-07-20,2024-10-10,5,8,260,desktop,East,app,25-34,1
2530,2023-11-04,2024-09-21,0,21,482,desktop,East,partner,55+,0
2531,2023-12-30,2024-02-17,1,29,120,tablet,West,app,18-24,1
2532,2022-05-15,2024-06-03,13,4,321,desktop,North,app,25-34,1
2533,2024-04-25,2024-06-08,1,9,29,desktop,South,partner,25-34,0
2534,2023-11-10,2024-08-16,8,28,119,tablet,East,web,25-34,1
2535,2024-06-09,2025-06-27,28,5,167,mobile,South,app,25-34,0
2536,2022-11-26,2025-01-11,2,15,156,tablet,East,web,18-24,0
2537,2024-11-11,2025-01-24,7,73,200,tablet,West,app,55+,0
2538,2022-07-19,2025-04-21,12,6,91,tablet,West,partner,18-24,0
2539,2024-06-15,2025-08-12,4,17,194,desktop,West,app,18-24,0
2540,2024-11-18,2025-02-22,32,12,45,tablet,North,web,45-54,1
2541,2023-01-18,2023-10-22,7,29,94,mobile,East,app,35-44,0
2542,2022-11-12,2024-08-24,1,4,68,tablet,East,web,25-34,1
2543,2022-12-13,2023-10-21,0,41,275,mobile,North,partner,55+,0
2544,2022-01-24,2023-05-15,6,80,180,mobile,East,app,25-34,1
2545,2025-01-15,2025-05-20,37,51,112,desktop,North,web,25-34,1
2546,2024-12-24,2025-02-05,44,25,331,desktop,East,partner,35-44,1
2547,2022-08-18,2025-08-03,0,4,66,tablet,East,app,25-34,0
2548,2023-10-02,2024-06-04,9,14,194,desktop,South,partner,55+,0
2549,2025-02-11,2025-02-19,3,55,27,desktop,East,web,18-24,0
2550,2023-03-22,2024-04-02,12,24,307,desktop,West,partner,55+,1
2551,2024-04-03,2025-04-19,20,3,154,desktop,East,web,18-24,1
2552,2022-02-18,2022-12-18,10,19,67,mobile,South,partner,35-44,0
2553,2023-02-07,2025-02-22,2,1,57,mobile,North,web,45-54,0
2554,2023-09-10,2024-09-08,1,4,43,tablet,South,app,25-34,1
2555,2023-10-11,2024-10-10,25,4,623,tablet,East,web,18-24,1
2556,2024-09-19,2025-08-13,3,51,87,mobile,South,partner,25-34,0
2557,2024-12-25,2025-02-26,19,2,223,mobile,North,partner,55+,0
2558,2023-11-13,2024-04-12,0,1,223,desktop,East,web,55+,0
2559,2024-06-05,2025-04-08,11,3,145,desktop,East,app,55+,1
2560,2023-07-23,2024-09-21,21,2,692,mobile,West,partner,55+,0
2561,2022-10-27,2023-02-08,14,100,59,tablet,North,app,55+,0
2562,2023-05-26,2025-03-10,6,1,312,desktop,North,app,25-34,0
2563,2022-12-16,2025-07-02,2,17,17,tablet,West,partner,18-24,1
2564,2023-01-11,2025-05-19,13,15,323,tablet,South,partner,18-24,0
2565,2022-02-15,2023-12-11,5,37,250,mobile,South,partner,55+,0
2566,2023-02-09,2024-02-29,33,59,333,mobile,West,web,25-34,0
2567,2022-06-20,2024-11-11,2,25,185,mobile,North,partner,45-54,1
2568,2022-03-03,2023-12-04,2,33,165,tablet,South,web,45-54,1
2569,2024-11-18,2025-01-24,1,120,642,desktop,North,web,45-54,0
2570,2022-03-31,2022-05-26,4,14,351,mobile,South,web,45-54,1
2571,2024-08-10,2024-11-22,10,9,153,mobile,West,web,18-24,0
2572,2022-05-25,2024-07-25,0,17,453,tablet,West,web,45-54,1
2573,2023-12-23,2025-08-05,15,43,38,tablet,West,partner,18-24,1
2574,2022-07-31,2023-05-31,7,15,64,tablet,West,partner,35-44,0
2575,2023-08-15,2024-11-15,18,49,80,desktop,North,app,35-44,0
2576,2022-03-20,2022-10-24,2,33,246,tablet,South,app,45-54,0
2577,2023-06-11,2023-10-18,15,83,304,mobile,North,web,35-44,1
2578,2022-01-24,2022-07-08,0,12,88,tablet,North,partner,45-54,0
2579,2023-08-25,2024-12-27,4,39,91,tablet,West,app,35-44,0
2580,2023-09-05,2024-11-15,11,13,103,desktop,South,web,18-24,0
2581,2024-03-10,2025-01-15,22,24,125,mobile,West,partner,18-24,0
2582,2023-06-09,2023-11-16,10,42,19,tablet,South,web,18-24,0
2583,2023-08-01,2024-07-07,16,5,363,tablet,South,web,25-34,1
2584,2022-04-10,2024-05-21,9,31,116,desktop,West,partner,18-24,0
2585,2022-01-31,2025-03-05,2,3,514,tablet,East,partner,55+,0
2586,2024-01-08,2024-08-10,1,6,284,mobile,West,app,25-34,0
2587,2023-11-08,2023-12-05,0,9,146,desktop,South,partner,18-24,0
2588,2022-11-22,2024-06-07,3,8,121,tablet,West,partner,18-24,1
2589,2023-02-18,2023-09-04,5,127,219,tablet,West,app,35-44,1
2590,2023-06-30,2024-01-28,8,9,189,mobile,North,partner,55+,1
2591,2022-06-04,2023-08-09,10,75,395,tablet,South,app,45-54,1
2592,2022-12-11,2023-07-27,10,0,660,mobile,West,web,45-54,1
2593,2024-04-25,2025-04-30,10,14,446,mobile,South,app,55+,1
2594,2022-11-09,2022-12-08,5,14,68,tablet,South,app,45-54,0
2595,2024-09-13,2025-04-24,0,20,261,desktop,West,app,18-24,0
2596,2025-03-28,2025-07-16,6,32,362,desktop,West,web,45-54,1
2597,2022-08-05,2024-10-25,7,26,137,desktop,West,app,45-54,1
2598,2024-10-08,2025-02-20,16,98,220,mobile,South,app,35-44,1
2599,2023-07-24,2024-06-16,18,37,374,tablet,East,web,25-34,1
2600,2022-01-29,2025-04-15,7,18,308,mobile,North,web,35-44,1
2601,2023-07-23,2024-02-05,6,8,413,mobile,North,partner,25-34,0
2602,2024-05-26,2025-01-27,0,0,184,mobile,East,partner,35-44,1
2603,2025-04-08,2025-07-25,6,9,212,mobile,East,web,45-54,0
2604,2022-10-25,2025-04-14,31,45,171,tablet,South,partner,18-24,1
2605,2023-08-16,2025-07-20,4,29,190,mobile,North,partner,55+,0
2606,2025-01-06,2025-03-09,14,13,225,mobile,West,app,55+,0
2607,2025-03-04,2025-04-13,10,63,95,tablet,South,partner,55+,0
2608,2023-12-17,2024-03-11,2,29,128,mobile,West,web,18-24,1
2609,2023-08-07,2023-12-22,25,54,269,tablet,South,web,55+,0
2610,2025-03-11,2025-06-26,12,139,10,desktop,North,app,45-54,1
2611,2022-05-06,2024-11-01,20,13,407,tablet,North,partner,35-44,0
2612,2022-04-22,2023-07-21,0,18,356,mobile,West,app,45-54,0
2613,2022-10-22,2022-12-11,3,84,278,mobile,South,web,45-54,0
2614,2024-11-30,2024-12-14,12,7,199,mobile,North,app,35-44,1
2615,2024-05-28,2025-03-22,0,42,448,tablet,North,web,25-34,0
2616,2025-03-11,2025-04-24,0,24,636,mobile,North,partner,18-24,1
2617,2022-03-23,2022-07-31,3,1,14,mobile,South,app,18-24,0
2618,2023-05-24,2024-11-10,16,15,221,tablet,North,web,35-44,0
2619,2023-08-01,2023-09-25,10,23,249,desktop,North,partner,45-54,0
2620,2023-08-17,2023-12-21,20,51,240,mobile,East,app,18-24,1
2621,2024-02-27,2024-12-31,9,10,371,desktop,North,web,45-54,0
2622,2024-12-03,2025-01-01,8,18,85,mobile,South,partner,55+,0
2623,2022-04-03,2024-06-18,4,9,242,mobile,South,web,35-44,1
2624,2023-10-05,2023-10-11,15,2,451,mobile,South,partner,25-34,0
2625,2023-05-11,2024-02-11,10,13,179,desktop,North,app,18-24,0
2626,2024-08-09,2024-09-21,4,46,20,desktop,East,web,35-44,0
2627,2024-02-17,2024-06-14,12,106,265,desktop,East,partner,25-34,1
2628,2024-03-09,2024-05-11,0,58,542,tablet,West,partner,55+,1
2629,2025-04-01,2025-08-14,0,3,148,desktop,South,web,35-44,0
2630,2023-03-16,2025-06-12,7,58,238,mobile,South,partner,55+,0
2631,2024-04-10,2024-12-02,18,59,236,desktop,North,app,18-24,0
2632,2022-11-15,2023-02-16,11,10,91,desktop,West,partner,18-24,1
2633,2023-09-15,2023-11-07,20,0,248,tablet,South,app,55+,1
2634,2024-09-01,2025-01-10,9,42,140,tablet,East,app,25-34,0
2635,2024-07-27,2024-10-03,5,82,89,mobile,South,app,55+,1
2636,2025-01-03,2025-03-04,7,6,132,desktop,North,partner,35-44,1
2637,2023-03-17,2025-02-15,14,27,179,desktop,North,partner,18-24,0
2638,2023-02-14,2025-04-23,34,12,277,tablet,West,app,35-44,0
2639,2023-12-18,2024-06-11,8,28,180,tablet,West,web,25-34,1
2640,2023-03-17,2023-04-18,0,24,43,desktop,South,app,35-44,1
